112,0001-01-01 00:00:00.000,FMT,154,35,RMGI,IffffffBBBB,LU,OX,OY,OZ,FX,FY,FZ,UFY,H,HSF,I,,,,,
113,0001-01-01 00:00:00.000,FMT,150,33,RBCH,ffffiiiBB,PX,PY,PZ,AE,OLat,OLng,OAlt,Flags,NumInst,,,,,,,
114,0001-01-01 00:00:00.000,FMT,151,25,RBCI,IffffBB,LU,PX,PY,PZ,Dist,H,I,,,,,,,,,
115,0001-01-01 00:00:00.000,FMT,152,21,RVOH,fffIBB,OX,OY,OZ,Del,H,Ena,,,,,,,,,,
116,0001-01-01 00:00:00.000,FMT,155,40,ROFH,ffffIffffB,FX,FY,GX,GY,Tms,PX,PY,PZ,HgtOvr,Qual,,,,,,
117,0001-01-01 00:00:00.000,FMT,156,49,REPH,fffffffffIIH,PX,PY,PZ,Q1,Q2,Q3,Q4,PEr,AEr,TS,RT,D,,,,
118,0001-01-01 00:00:00.000,FMT,157,19,RSLL,IIfI,Lat,Lng,PosAccSD,TS,,,,,,,,,,,,
119,0001-01-01 00:00:00.000,FMT,158,25,REVH,ffffIH,VX,VY,VZ,Er,TS,D,,,,,,,,,,
120,0001-01-01 00:00:00.000,FMT,159,31,RWOH,ffIffff,DA,DT,TS,PX,PY,PZ,R,,,,,,,,,
121,0001-01-01 00:00:00.000,FMT,160,53,RBOH,ffffffffIfffH,Q,DPX,DPY,DPZ,DAX,DAY,DAZ,DT,TS,OX,OY,OZ,D,,,
122,0001-01-01 00:00:00.000,FMT,161,7,RTER,f,Alt,,,,,,,,,,,,,,,
123,0001-01-01 00:00:00.000,FMT,33,37,NKF0,QBBccCCcccccccc,TimeUS,C,ID,rng,innov,SIV,TR,BPN,BPE,BPD,OFH,OFL,OFN,OFE,OFD,
124,0001-01-01 00:00:00.000,FMT,34,56,NKF1,QBccCfffffffccce,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
125,0001-01-01 00:00:00.000,FMT,35,36,NKF2,QBbccccchhhhhhB,TimeUS,C,AZbias,GSX,GSY,GSZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,MI,
126,0001-01-01 00:00:00.000,FMT,36,42,NKF3,QBcccccchhhccff,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc,
127,0001-01-01 00:00:00.000,FMT,37,44,NKF4,QBcccccfffHBIHb,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI,
128,0001-01-01 00:00:00.000,FMT,38,41,NKF5,QBBhhhcccCCfff,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos,,
129,0001-01-01 00:00:00.000,FMT,39,28,NKQ,QBffff,TimeUS,C,Q1,Q2,Q3,Q4,,,,,,,,,,
130,0001-01-01 00:00:00.000,FMT,40,48,NKT,QBIffffffff,TimeUS,C,Cnt,IMUMin,IMUMax,EKFMin,EKFMax,AngMin,AngMax,VMin,VMax,,,,,
131,0001-01-01 00:00:00.000,FMT,43,37,XKF0,QBBccCCcccccccc,TimeUS,C,ID,rng,innov,SIV,TR,BPN,BPE,BPD,OFH,OFL,OFN,OFE,OFD,
132,0001-01-01 00:00:00.000,FMT,44,56,XKF1,QBccCfffffffccce,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
133,0001-01-01 00:00:00.000,FMT,45,46,XKF2,QBccccchhhhhhfff,TimeUS,C,AX,AY,AZ,VWN,VWE,MN,ME,MD,MX,MY,MZ,IDX,IDY,IS
134,0001-01-01 00:00:00.000,FMT,46,42,XKF3,QBcccccchhhccff,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc,
135,0001-01-01 00:00:00.000,FMT,47,44,XKF4,QBcccccfffHBIHb,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI,
136,0001-01-01 00:00:00.000,FMT,48,41,XKF5,QBBhhhcccCCfff,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos,,
137,0001-01-01 00:00:00.000,FMT,49,36,XKFD,QBffffff,TimeUS,C,IX,IY,IZ,IVX,IVY,IVZ,,,,,,,,
138,0001-01-01 00:00:00.000,FMT,50,29,XKFM,QBBffff,TimeUS,C,OGNM,GLR,ALR,GDR,ADR,,,,,,,,,
139,0001-01-01 00:00:00.000,FMT,51,20,XKFS,QBBBBBBBBB,TimeUS,C,MI,BI,GI,AI,SS,GPS_GTA,GPS_CHK_WAIT,MAG_FUSION,,,,,,
140,0001-01-01 00:00:00.000,FMT,52,28,XKQ,QBffff,TimeUS,C,Q1,Q2,Q3,Q4,,,,,,,,,,
141,0001-01-01 00:00:00.000,FMT,53,48,XKT,QBIffffffff,TimeUS,C,Cnt,IMUMin,IMUMax,EKFMin,EKFMax,AngMin,AngMax,VMin,VMax,,,,,
142,0001-01-01 00:00:00.000,FMT,54,20,XKTV,QBff,TimeUS,C,TVS,TVD,,,,,,,,,,,,
143,0001-01-01 00:00:00.000,FMT,55,60,XKV1,QBffffffffffff,TimeUS,C,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,,
144,0001-01-01 00:00:00.000,FMT,56,60,XKV2,QBffffffffffff,TimeUS,C,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,,
145,0001-01-01 00:00:00.000,FMT,57,60,XKY0,QBffffffffffff,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4,,
146,0001-01-01 00:00:00.000,FMT,58,52,XKY1,QBffffffffff,TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4,,,,
147,0001-01-01 00:00:00.000,FMT,41,60,NKY0,QBffffffffffff,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4,,
148,0001-01-01 00:00:00.000,FMT,42,52,NKY1,QBffffffffff,TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4,,,,
149,0001-01-01 00:00:00.000,FMT,70,45,AHR2,QccCfLLffff,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4,,,,,
