151,0001-01-01 00:00:00.000,FMT,111,35,MAG,QBhhhhhhhhhBI,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,,,
152,0001-01-01 00:00:00.000,FMT,120,14,MODE,QMBB,TimeUS,Mode,ModeNum,Rsn,,,,,,,,,,,,
153,0001-01-01 00:00:00.000,FMT,114,19,RFND,QBfBBb,TimeUS,Instance,Dist,Stat,Orient,Quality,,,,,,,,,,
154,0001-01-01 00:00:00.000,FMT,115,36,DMS,QIIIIBBBBBBBBB,TimeUS,N,Dp,RT,RS,Fa,Fmn,Fmx,Pa,Pmn,Pmx,Sa,Smn,Smx,,
155,0001-01-01 00:00:00.000,FMT,175,41,BCN,QBBfffffff,TimeUS,Health,Cnt,D0,D1,D2,D3,PosX,PosY,PosZ,,,,,,
156,0001-01-01 00:00:00.000,FMT,176,57,PRX,QBBfffffffffff,TimeUS,Layer,He,D0,D45,D90,D135,D180,D225,D270,D315,DUp,CAn,CDis,,
157,0001-01-01 00:00:00.000,FMT,177,44,PRXR,QBffffffff,TimeUS,Layer,D0,D45,D90,D135,D180,D225,D270,D315,,,,,,
158,0001-01-01 00:00:00.000,FMT,180,61,PM,QHHHIIHHIIIIIIQ,TimeUS,LR,NLon,NL,MaxT,Mem,Load,ErrL,InE,ErC,SPIC,I2CC,I2CI,Ex,R,
159,0001-01-01 00:00:00.000,FMT,179,29,SRTL,QBHHBfff,TimeUS,Active,NumPts,MaxPts,Action,N,E,D,,,,,,,,
160,0001-01-01 00:00:00.000,FMT,171,48,OABR,QBBHHHBfLLfLLf,TimeUS,Type,Act,DYaw,Yaw,DP,RChg,Mar,DLt,DLg,DAlt,OLt,OLg,OAlt,,
161,0001-01-01 00:00:00.000,FMT,172,31,OADJ,QBBBBLLLL,TimeUS,State,Err,CurrPoint,TotPoints,DLat,DLng,OALat,OALng,,,,,,,
162,0001-01-01 00:00:00.000,FMT,173,37,SA,QBffffffB,TimeUS,State,DVelX,DVelY,DVelZ,MVelX,MVelY,MVelZ,Back,,,,,,,
163,0001-01-01 00:00:00.000,FMT,174,21,OAVG,QBBLL,TimeUS,version,point_num,Lat,Lon,,,,,,,,,,,
164,0001-01-01 00:00:00.000,FMT,84,38,TERR,QBLLHffHHf,TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded,ROfs,,,,,,
165,0001-01-01 00:00:00.000,FMT,86,40,ESC,QBffffcfcf,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err,,,,,,
166,0001-01-01 00:00:00.000,FMT,87,15,EDT2,QBBBB,TimeUS,Instance,Stress,MaxStress,Status,,,,,,,,,,,
167,0001-01-01 00:00:00.000,FMT,85,46,CSRV,QBfffBfffffB,TimeUS,Id,Pos,Force,Speed,Pow,PosCmd,V,A,MotT,PCBT,Err,,,,
168,0001-01-01 00:00:00.000,FMT,105,52,PIDY,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
169,0001-01-01 00:00:00.000,FMT,106,52,PIDA,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
170,0001-01-01 00:00:00.000,FMT,107,52,PIDS,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
171,0001-01-01 00:00:00.000,FMT,108,52,PIDN,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
172,0001-01-01 00:00:00.000,FMT,109,52,PIDE,QffffffffffB,TimeUS,Tar,Act,Err,P,I,D,FF,DFF,Dmod,SRate,Flags,,,,
173,0001-01-01 00:00:00.000,FMT,110,56,DSTL,QBfLLeccfeffff,TimeUS,Stg,THdg,Lat,Lng,Alt,XT,Travel,L1I,Loiter,Des,P,I,D,,
174,0001-01-01 00:00:00.000,FMT,162,32,ACC,QBQfff,TimeUS,I,SampleUS,AccX,AccY,AccZ,,,,,,,,,,
175,0001-01-01 00:00:00.000,FMT,163,32,GYR,QBQfff,TimeUS,I,SampleUS,GyrX,GyrY,GyrZ,,,,,,,,,,
176,0001-01-01 00:00:00.000,FMT,165,31,ISBH,QHBBHHQf,TimeUS,N,type,instance,mul,smp_cnt,SampleUS,smp_rate,,,,,,,,
177,0001-01-01 00:00:00.000,FMT,166,207,ISBD,QHHaaa,TimeUS,N,seqno,x,y,z,,,,,,,,,,
178,0001-01-01 00:00:00.000,FMT,129,15,RFRH,QI,TimeUS,TF,,,,,,,,,,,,,,
179,0001-01-01 00:00:00.000,FMT,130,5,RFRF,BB,FTypes,Slow,,,,,,,,,,,,,,
180,0001-01-01 00:00:00.000,FMT,138,38,RFRN,IIIfIfffBBB,HLat,HLon,HAlt,E2T,AM,TX,TY,TZ,VC,EKT,Flags,,,,,
181,0001-01-01 00:00:00.000,FMT,131,4,REV2,B,Event,,,,,,,,,,,,,,,
182,0001-01-01 00:00:00.000,FMT,132,15,RSO2,III,Lat,Lon,Alt,,,,,,,,,,,,,
